"","id","cycle","setting1","setting2","setting3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21"
"10513",53,178,-0.0014,-4e-04,100,518.67,642.68,1596.45,1423.78,14.62,21.61,552.5,2388.12,9129.45,1.3,47.96,521.11,2388.1,8200.12,8.463,0.03,395,2388,100,38.59,23.1172
"10514",53,179,-2e-04,-2e-04,100,518.67,642.87,1596.82,1421.71,14.62,21.61,552.73,2388.1,9131.95,1.3,47.87,520.56,2388.1,8201.98,8.4766,0.03,396,2388,100,38.59,23.1856
"10515",53,180,-0.0028,-5e-04,100,518.67,643.2,1599.77,1414.61,14.62,21.61,552.39,2388.12,9139.6,1.3,47.94,520.24,2388.15,8199.27,8.4671,0.03,396,2388,100,38.64,23.1846
"10516",53,181,-0.0047,3e-04,100,518.67,643.19,1598.61,1424.12,14.62,21.61,551.97,2388.1,9138.15,1.3,47.91,520.25,2388.14,8207.27,8.5073,0.03,395,2388,100,38.5,23.1596
"10517",53,182,6e-04,2e-04,100,518.67,643.28,1596.58,1424.75,14.62,21.61,552.16,2388.1,9140.96,1.3,47.9,520.5,2388.19,8196.21,8.4917,0.03,394,2388,100,38.61,23.1815
"10518",53,183,-0.0019,3e-04,100,518.67,643.33,1597.62,1428.43,14.62,21.61,552.58,2388.15,9143.52,1.3,48.09,520.42,2388.07,8207.03,8.5008,0.03,397,2388,100,38.64,23.1111
"10519",53,184,0.0028,-2e-04,100,518.67,643.98,1598.65,1425.08,14.62,21.61,552.12,2388.13,9138.55,1.3,48.04,520.05,2388.15,8209.84,8.4819,0.03,395,2388,100,38.51,23.1913
"10520",53,185,0.003,5e-04,100,518.67,643.44,1600.4,1420.29,14.62,21.61,552.4,2388.16,9142.03,1.3,47.84,520.41,2388.13,8213.24,8.4906,0.03,396,2388,100,38.61,23.1144
"10521",53,186,-0.0026,0,100,518.67,643.76,1603.49,1421.44,14.62,21.61,552.26,2388.16,9148.96,1.3,48.02,520.4,2388.15,8213.21,8.4877,0.03,397,2388,100,38.6,23.0892
"10522",53,187,-5e-04,-2e-04,100,518.67,643.7,1600.45,1426.43,14.62,21.61,552.03,2388.16,9147.04,1.3,48.05,520.72,2388.16,8214.98,8.5172,0.03,395,2388,100,38.54,23.1469
"10523",53,188,-0.0014,0,100,518.67,643.43,1605.95,1419.71,14.62,21.61,551.93,2388.16,9148.21,1.3,47.97,520.59,2388.14,8218.62,8.4865,0.03,398,2388,100,38.47,23.1633
"10524",53,189,0.0016,-5e-04,100,518.67,644.12,1602.6,1429.04,14.62,21.61,551.78,2388.15,9150.57,1.3,48.09,520.21,2388.17,8220.41,8.5371,0.03,397,2388,100,38.29,23.1289
"10525",53,190,0.0021,-2e-04,100,518.67,643.94,1599.71,1421.84,14.62,21.61,552.22,2388.15,9151.86,1.3,48.02,520.16,2388.13,8222.04,8.5174,0.03,397,2388,100,38.45,23.0076
"10526",53,191,-0.0016,3e-04,100,518.67,644.16,1608.16,1424.87,14.62,21.61,551.84,2388.13,9160.31,1.3,48.02,519.99,2388.13,8228.95,8.5085,0.03,398,2388,100,38.56,23.1925
"10527",53,192,-0.0026,4e-04,100,518.67,643.24,1607.08,1429.98,14.62,21.61,551.39,2388.19,9159.26,1.3,48.15,519.8,2388.2,8225.39,8.5009,0.03,397,2388,100,38.44,23.1553
"10528",53,193,-2e-04,2e-04,100,518.67,643.48,1605.99,1431.6,14.62,21.61,552.04,2388.2,9163.48,1.3,48.07,520.61,2388.2,8230.55,8.5836,0.03,397,2388,100,38.25,23.0927
"10529",53,194,-0.0023,-3e-04,100,518.67,643.97,1605.24,1429.29,14.62,21.61,552.28,2388.18,9167.7,1.3,48.15,520.5,2388.12,8234.23,8.5116,0.03,396,2388,100,38.36,23.0233
"10530",53,195,-1e-04,-4e-04,100,518.67,644.18,1612.63,1423.19,14.62,21.61,552.53,2388.14,9162.47,1.3,48.18,519.68,2388.17,8230.96,8.5196,0.03,396,2388,100,38.32,23.0419
"10531",54,1,0.0015,0,100,518.67,642.55,1582.13,1395.54,14.62,21.61,554.37,2388.02,9056.97,1.3,47.16,521.64,2388.05,8139.33,8.39,0.03,390,2388,100,39.16,23.3164
"10532",54,2,0.0018,1e-04,100,518.67,642.43,1585.29,1399.09,14.62,21.61,553.95,2388.07,9069.85,1.3,47.23,522.25,2387.95,8145.65,8.3852,0.03,392,2388,100,39.2,23.3992
"10533",54,3,-0.0043,-4e-04,100,518.67,642.05,1578.18,1406.34,14.62,21.61,554.45,2388.01,9070.61,1.3,47.15,522.65,2388.05,8145.7,8.4075,0.03,391,2388,100,38.94,23.4346
"10534",54,4,-5e-04,-3e-04,100,518.67,642.33,1582.9,1395.75,14.62,21.61,554.43,2388.02,9062.2,1.3,47.15,522.27,2388.02,8142.2,8.4278,0.03,392,2388,100,39.08,23.4222
"10535",54,5,-0.0036,-1e-04,100,518.67,641.6,1580.9,1396.71,14.62,21.61,555.07,2387.96,9068.9,1.3,47.23,522.64,2388.03,8145.19,8.4028,0.03,391,2388,100,38.75,23.4799
"10536",54,6,0.0015,-5e-04,100,518.67,641.79,1586.12,1402.14,14.62,21.6,554.68,2388,9060.9,1.3,47.11,522.26,2387.99,8142.64,8.4175,0.03,392,2388,100,38.98,23.3702
"10537",54,7,0,0,100,518.67,642.24,1581.51,1399.72,14.62,21.61,554.26,2387.99,9059.89,1.3,47.24,522.13,2387.97,8141.67,8.4285,0.03,392,2388,100,39.11,23.4091
"10538",54,8,-0.0019,2e-04,100,518.67,642.02,1584.37,1391.81,14.62,21.61,554.44,2388.05,9058.02,1.3,47.05,522.06,2387.98,8140.85,8.3697,0.03,390,2388,100,38.81,23.3924
"10539",54,9,-0.0013,-2e-04,100,518.67,642.1,1580.37,1398.73,14.62,21.61,554.04,2388.02,9065.66,1.3,47.22,522.47,2387.96,8143.39,8.4109,0.03,391,2388,100,39.15,23.3135
"10540",54,10,4e-04,-4e-04,100,518.67,641.84,1587.73,1397.06,14.62,21.61,554.66,2388.04,9064.51,1.3,47.11,522.29,2387.99,8147.93,8.4022,0.03,393,2388,100,39.08,23.3512
"10541",54,11,-0.0023,-2e-04,100,518.67,642.12,1591.03,1395.48,14.62,21.61,554.29,2388.01,9058.35,1.3,47.09,523.04,2388.03,8143.02,8.4109,0.03,393,2388,100,39.11,23.3691
"10542",54,12,-2e-04,-5e-04,100,518.67,642.28,1585.08,1400.94,14.62,21.61,554.95,2387.98,9063.6,1.3,47.12,522.34,2388.03,8146.69,8.4092,0.03,392,2388,100,38.95,23.3154
"10543",54,13,5e-04,2e-04,100,518.67,642.53,1583.77,1398.01,14.62,21.61,554.28,2388.04,9061.23,1.3,47.17,522.74,2387.98,8144.64,8.3972,0.03,392,2388,100,39.03,23.4262
"10544",54,14,-0.0017,0,100,518.67,642.09,1576.44,1400.1,14.62,21.61,554.16,2388,9056.18,1.3,47.24,522.64,2388.02,8145.94,8.3683,0.03,391,2388,100,38.85,23.3487
"10545",54,15,0.0017,-3e-04,100,518.67,642.06,1583.65,1396.34,14.62,21.61,554.91,2387.94,9073.32,1.3,46.99,521.85,2387.99,8139.13,8.3695,0.03,392,2388,100,38.92,23.5147
"10546",54,16,0.0038,-4e-04,100,518.67,642.35,1591.18,1392.85,14.62,21.61,555.05,2387.97,9059.68,1.3,47.22,522.32,2388.01,8140.8,8.3986,0.03,390,2388,100,39.15,23.5105
"10547",54,17,4e-04,-3e-04,100,518.67,642.28,1586.23,1394.06,14.62,21.61,554.31,2388.02,9067.37,1.3,47.04,522.52,2387.98,8147.85,8.4156,0.03,390,2388,100,39.03,23.3913
"10548",54,18,-2e-04,-5e-04,100,518.67,641.87,1579.23,1393.99,14.62,21.61,554.92,2388.03,9064.42,1.3,47.23,521.78,2387.98,8143.13,8.4046,0.03,392,2388,100,38.97,23.4212
"10549",54,19,-0.0029,0,100,518.67,641.95,1584.51,1399.71,14.62,21.61,554.63,2387.98,9067.24,1.3,47.24,522.98,2387.99,8145.78,8.38,0.03,391,2388,100,39.05,23.4868
"10550",54,20,4e-04,-3e-04,100,518.67,642.57,1580.06,1404.71,14.62,21.61,554.25,2388.04,9054.31,1.3,47.28,521.64,2387.99,8142.79,8.3898,0.03,391,2388,100,38.99,23.462
"10551",54,21,0.0041,2e-04,100,518.67,641.86,1581.29,1398.54,14.62,21.61,554.25,2387.98,9061.49,1.3,47.17,522.33,2388.02,8145.69,8.4125,0.03,393,2388,100,38.9,23.4714
"10552",54,22,0.0025,-3e-04,100,518.67,641.99,1587.52,1397.13,14.62,21.61,554.91,2388.03,9063.28,1.3,47.26,522.67,2388.04,8138.29,8.4112,0.03,394,2388,100,39.1,23.4519
"10553",54,23,0.0043,3e-04,100,518.67,641.9,1580.25,1400.76,14.62,21.61,554.5,2388.02,9067.72,1.3,47.2,522.4,2387.98,8143.88,8.4302,0.03,392,2388,100,39.09,23.4204
"10554",54,24,-0.0027,-2e-04,100,518.67,642.68,1583.76,1396.06,14.62,21.6,554.07,2387.98,9068.84,1.3,47.2,522.3,2388.06,8142.22,8.3667,0.03,390,2388,100,38.94,23.3466
"10555",54,25,-0.001,2e-04,100,518.67,642.19,1590.68,1397.93,14.62,21.61,555.03,2388.04,9058.55,1.3,47.13,522.55,2388.05,8147.84,8.4197,0.03,392,2388,100,39.02,23.3691
"10556",54,26,-2e-04,-4e-04,100,518.67,642.21,1582.08,1398.27,14.62,21.61,553.79,2388.04,9057.48,1.3,47.31,522.38,2388.05,8138.98,8.3774,0.03,393,2388,100,39.04,23.5266
"10557",54,27,-6e-04,3e-04,100,518.67,642.09,1582.84,1394.06,14.62,21.61,554.77,2388.01,9053.85,1.3,47.11,522.67,2388.02,8145.69,8.3926,0.03,392,2388,100,38.83,23.3941
"10558",54,28,8e-04,2e-04,100,518.67,641.84,1583.22,1392.16,14.62,21.61,554.32,2387.95,9066.71,1.3,47.29,522.65,2388.03,8142.23,8.399,0.03,391,2388,100,39.13,23.4203
"10559",54,29,-0.0023,1e-04,100,518.67,642.16,1590.72,1404.53,14.62,21.61,553.43,2388.03,9070.18,1.3,47.09,521.76,2387.98,8146.15,8.3977,0.03,393,2388,100,38.98,23.4736
"10560",54,30,-3e-04,-2e-04,100,518.67,642.08,1583.34,1401.77,14.62,21.61,554.51,2388,9063.97,1.3,47.22,522.29,2387.94,8144.06,8.3991,0.03,393,2388,100,38.89,23.3667
"10561",54,31,-7e-04,-1e-04,100,518.67,642.05,1586.25,1402.23,14.62,21.61,554.76,2387.95,9058.49,1.3,47.26,521.87,2387.99,8140.93,8.3918,0.03,393,2388,100,38.83,23.3516
"10562",54,32,-0.0031,4e-04,100,518.67,642.64,1584.63,1398.24,14.62,21.61,553.63,2388.06,9060.06,1.3,47.09,522.15,2388.02,8138.67,8.433,0.03,391,2388,100,39.1,23.4876
"10563",54,33,0.0016,-4e-04,100,518.67,642.29,1578.38,1396.15,14.62,21.61,554.87,2388.03,9067.86,1.3,47.16,522.49,2388,8145.66,8.3916,0.03,392,2388,100,39.06,23.5014
"10564",54,34,-0.0028,0,100,518.67,641.95,1583.94,1392.55,14.62,21.61,554.4,2388.05,9058.09,1.3,47.19,522.18,2388.04,8144.11,8.4157,0.03,391,2388,100,38.99,23.4956
"10565",54,35,0.0039,-3e-04,100,518.67,642.01,1574.81,1395.25,14.62,21.61,555.49,2387.96,9054.41,1.3,47.09,521.79,2387.97,8145.24,8.4028,0.03,391,2388,100,39.01,23.3685
"10566",54,36,-0.0011,-3e-04,100,518.67,641.76,1584.06,1401.71,14.62,21.61,554.01,2388.02,9059.41,1.3,47.18,522.23,2388.02,8146.64,8.418,0.03,391,2388,100,38.92,23.4342
"10567",54,37,-0.0041,-2e-04,100,518.67,641.9,1584.95,1394.68,14.62,21.61,555.12,2387.99,9062.65,1.3,47.15,522.6,2387.98,8146.16,8.3932,0.03,393,2388,100,39.02,23.4406
"10568",54,38,0.0031,-3e-04,100,518.67,642.28,1582.82,1397.08,14.62,21.61,554.42,2388.05,9072.16,1.3,47.16,522.07,2388.03,8142.01,8.3761,0.03,392,2388,100,39.16,23.374
"10569",54,39,0.0037,3e-04,100,518.67,642.33,1585.26,1393.86,14.62,21.61,555.54,2388.05,9057.94,1.3,47.27,521.94,2388.04,8154.14,8.4046,0.03,391,2388,100,39.05,23.4434
"10570",54,40,-0.0021,4e-04,100,518.67,642.09,1585.52,1396.25,14.62,21.61,554.35,2388,9061.11,1.3,47.23,522.05,2388.02,8140.24,8.3922,0.03,391,2388,100,39,23.3844
"10571",54,41,7e-04,4e-04,100,518.67,642.32,1575.94,1398.75,14.62,21.61,554.73,2387.95,9053.22,1.3,47.42,522.21,2388.01,8147.08,8.4622,0.03,391,2388,100,39.08,23.4296
"10572",54,42,0.0022,3e-04,100,518.67,642.19,1581.22,1394.76,14.62,21.61,554.95,2387.98,9064.97,1.3,47.28,522.94,2387.98,8144.37,8.3681,0.03,392,2388,100,39.14,23.4102
"10573",54,43,-9e-04,0,100,518.67,642.06,1581.53,1387.94,14.62,21.61,554.79,2387.98,9064.46,1.3,47.22,522.31,2388.01,8146.92,8.4155,0.03,393,2388,100,38.98,23.3245
"10574",54,44,0.001,1e-04,100,518.67,641.91,1586.91,1392.19,14.62,21.61,553.85,2388.03,9060.22,1.3,47.35,522.59,2388.04,8148.27,8.4118,0.03,390,2388,100,39.11,23.3904
"10575",54,45,0.0028,-1e-04,100,518.67,642.31,1580.91,1399.13,14.62,21.61,554.18,2387.92,9056.38,1.3,47.22,522.89,2388.03,8140.7,8.4111,0.03,391,2388,100,39.09,23.4393
"10576",54,46,-7e-04,-3e-04,100,518.67,642.1,1588.99,1399.51,14.62,21.61,554.5,2388.01,9065.35,1.3,47.34,522.03,2387.98,8141.18,8.4026,0.03,393,2388,100,38.99,23.4705
"10577",54,47,-0.0024,3e-04,100,518.67,642.4,1579.86,1392.07,14.62,21.61,554.66,2388,9054.24,1.3,47.14,522.48,2387.92,8139.95,8.4177,0.03,391,2388,100,39,23.4603
"10578",54,48,-0.0036,-3e-04,100,518.67,642.39,1592.11,1393.97,14.62,21.61,554.05,2388.04,9053.38,1.3,47.26,522.3,2388.02,8138.44,8.4014,0.03,391,2388,100,38.89,23.2904
"10579",54,49,-0.0026,-4e-04,100,518.67,642.42,1580.66,1405.03,14.62,21.61,554.51,2387.98,9068.95,1.3,47.11,522.15,2387.99,8143.16,8.3978,0.03,390,2388,100,39.02,23.3857
"10580",54,50,-0.0025,-3e-04,100,518.67,642.03,1583.54,1397.5,14.62,21.61,554.65,2388,9059.66,1.3,47.2,522.53,2388.01,8147.65,8.3942,0.03,391,2388,100,39.22,23.397
"10581",54,51,0.0015,-3e-04,100,518.67,642.27,1583.88,1399.23,14.62,21.61,554.51,2387.99,9056.86,1.3,47.15,522.39,2388.01,8146.49,8.3969,0.03,392,2388,100,39.14,23.491
"10582",54,52,-0.0033,-1e-04,100,518.67,641.98,1578.4,1400.04,14.62,21.61,554.71,2388.08,9062.07,1.3,47.21,522.77,2387.99,8146.33,8.4314,0.03,392,2388,100,39.07,23.4506
"10583",54,53,-0.0022,-5e-04,100,518.67,642.33,1580.99,1407.54,14.62,21.61,554.17,2388.01,9062.73,1.3,47.21,522.28,2388.02,8139.72,8.3858,0.03,391,2388,100,39.05,23.5125
"10584",54,54,0.0021,4e-04,100,518.67,642.1,1581.1,1392.46,14.62,21.61,553.86,2387.97,9058.68,1.3,47.36,522.17,2387.96,8150.49,8.3969,0.03,393,2388,100,39.08,23.3928
"10585",54,55,-0.0014,3e-04,100,518.67,641.57,1588.91,1400.43,14.62,21.61,554.04,2387.95,9065.49,1.3,47.14,521.8,2388.06,8143.76,8.4139,0.03,392,2388,100,39.01,23.3442
"10586",54,56,4e-04,-5e-04,100,518.67,642.49,1583.25,1400.81,14.62,21.61,554.53,2388.02,9059.72,1.3,47.07,522.57,2387.98,8140.18,8.3857,0.03,391,2388,100,38.97,23.4216
"10587",54,57,-0.0061,-3e-04,100,518.67,642.39,1580.33,1391.68,14.62,21.61,554.68,2388,9065.77,1.3,47.09,522.04,2387.98,8135.89,8.3862,0.03,391,2388,100,39.09,23.4079
"10588",54,58,-0.002,-4e-04,100,518.67,642.09,1592.4,1394.56,14.62,21.61,554.21,2388,9056.27,1.3,47.25,522.17,2387.98,8143.57,8.414,0.03,393,2388,100,38.99,23.425
"10589",54,59,9e-04,4e-04,100,518.67,642.19,1585.77,1403.47,14.62,21.61,554.13,2388.04,9057.11,1.3,47.31,522.34,2388.04,8146.13,8.4188,0.03,393,2388,100,38.88,23.4924
"10590",54,60,0.0014,3e-04,100,518.67,641.79,1575.58,1398.54,14.62,21.61,554.61,2388,9063.28,1.3,47.16,522.77,2388.01,8143.05,8.3943,0.03,392,2388,100,38.8,23.3464
"10591",54,61,-0.0026,0,100,518.67,642.11,1579.02,1405.55,14.62,21.61,554.44,2388,9061.29,1.3,47.32,522.05,2388.03,8149.63,8.4097,0.03,389,2388,100,38.98,23.3442
"10592",54,62,-0.0021,-4e-04,100,518.67,641.95,1581.94,1400.04,14.62,21.61,554.73,2388,9067.08,1.3,47.3,522.47,2387.95,8148.8,8.4045,0.03,390,2388,100,38.87,23.4563
"10593",54,63,5e-04,-2e-04,100,518.67,642.31,1576.09,1399.97,14.62,21.61,554.85,2388,9063.07,1.3,47.33,522.17,2388.01,8146.68,8.4121,0.03,393,2388,100,39.02,23.5325
"10594",54,64,-0.0013,4e-04,100,518.67,642.16,1592.19,1388.31,14.62,21.61,555.46,2388.02,9060.64,1.3,47.21,522.37,2388,8145.58,8.3846,0.03,390,2388,100,39.11,23.3878
"10595",54,65,6e-04,-5e-04,100,518.67,641.92,1593.2,1398.21,14.62,21.61,554.32,2388.04,9061.99,1.3,47.12,522.18,2388.01,8146.62,8.3755,0.03,392,2388,100,39.12,23.3815
"10596",54,66,-0.0024,-2e-04,100,518.67,642.56,1583.41,1401.06,14.62,21.61,554.51,2388.01,9062.48,1.3,47.18,521.99,2388.08,8140.42,8.3853,0.03,392,2388,100,39.04,23.3567
"10597",54,67,5e-04,4e-04,100,518.67,642.13,1586.19,1402.83,14.62,21.61,553.87,2388.05,9068.4,1.3,47.27,522.4,2387.97,8140.31,8.4087,0.03,392,2388,100,38.96,23.3857
"10598",54,68,-0.0034,-3e-04,100,518.67,642.1,1590.38,1400.42,14.62,21.61,555.08,2388.07,9070.85,1.3,47.31,522.09,2388.02,8143.82,8.4191,0.03,393,2388,100,39.07,23.4073
"10599",54,69,0.0012,-3e-04,100,518.67,641.76,1581.71,1396.5,14.62,21.61,554.04,2388.03,9057.55,1.3,47.07,522.12,2388.02,8139.23,8.4058,0.03,392,2388,100,38.79,23.4817
"10600",54,70,-0.002,-5e-04,100,518.67,642.37,1590.55,1401.26,14.62,21.61,553.35,2387.99,9059.93,1.3,47.2,522.01,2388.04,8138.32,8.3866,0.03,393,2388,100,38.95,23.3719
"10601",54,71,0.0011,-5e-04,100,518.67,642.06,1592.71,1401.82,14.62,21.61,554.6,2388.03,9065.59,1.3,47.12,522.81,2388,8143.03,8.4279,0.03,392,2388,100,38.93,23.3344
"10602",54,72,-7e-04,0,100,518.67,642.25,1585.7,1397.42,14.62,21.61,554.09,2388.03,9062.62,1.3,47.16,522.36,2388.01,8139.31,8.4358,0.03,393,2388,100,38.96,23.4335
"10603",54,73,-0.0016,1e-04,100,518.67,642.41,1587.43,1397.45,14.62,21.61,553.84,2388.02,9066.6,1.3,47.31,522.12,2388.05,8144.37,8.38,0.03,392,2388,100,38.97,23.4108
"10604",54,74,0.0017,-4e-04,100,518.67,642.13,1579.33,1402.04,14.62,21.6,554.93,2388.03,9071.25,1.3,47.13,521.69,2388.02,8133.34,8.4216,0.03,392,2388,100,38.92,23.422
"10605",54,75,8e-04,-2e-04,100,518.67,641.72,1592.22,1402.66,14.62,21.61,554.71,2388.03,9059.69,1.3,47.34,522.26,2388.04,8147.05,8.4048,0.03,392,2388,100,39.04,23.3875
"10606",54,76,9e-04,3e-04,100,518.67,642.26,1588.11,1401.24,14.62,21.61,553.99,2387.98,9062.54,1.3,47.29,522.92,2388.03,8148.28,8.384,0.03,391,2388,100,38.99,23.3181
"10607",54,77,0.0021,4e-04,100,518.67,641.86,1584.14,1398.2,14.62,21.61,554.19,2388.07,9064.28,1.3,47.17,522.32,2388.02,8140.61,8.4038,0.03,391,2388,100,39.26,23.3835
"10608",54,78,0.0013,0,100,518.67,642.09,1590.28,1397.2,14.62,21.61,554.31,2387.94,9069.94,1.3,47.36,522.36,2388.01,8144.41,8.4292,0.03,391,2388,100,39,23.4301
"10609",54,79,0.003,0,100,518.67,642.18,1587.41,1400.15,14.62,21.61,554.84,2387.98,9058.9,1.3,47.21,521.69,2388.07,8141.49,8.4239,0.03,394,2388,100,38.99,23.4631
"10610",54,80,5e-04,1e-04,100,518.67,642.61,1588.24,1395.51,14.62,21.61,554.39,2387.96,9069.63,1.3,47.32,522.15,2387.98,8143.82,8.407,0.03,393,2388,100,39.05,23.3775
"10611",54,81,5e-04,-1e-04,100,518.67,641.95,1581.03,1394.95,14.62,21.61,554.35,2387.98,9062.77,1.3,47.06,522.12,2387.98,8144.58,8.4259,0.03,389,2388,100,39.05,23.5036
"10612",54,82,-1e-04,1e-04,100,518.67,641.88,1580.45,1396.24,14.62,21.61,553.91,2387.97,9065.21,1.3,47.15,521.7,2388.07,8138.76,8.4136,0.03,392,2388,100,39.09,23.4048
"10613",54,83,5e-04,-3e-04,100,518.67,642.01,1585.08,1399.51,14.62,21.6,554.5,2388.02,9062.69,1.3,47.1,521.92,2388.05,8147.57,8.4045,0.03,392,2388,100,38.98,23.4566
"10614",54,84,-0.001,-5e-04,100,518.67,642.62,1585.66,1402.32,14.62,21.61,554.87,2387.98,9063.48,1.3,47.24,522.08,2387.96,8145.29,8.3805,0.03,392,2388,100,39.02,23.3948
"10615",54,85,9e-04,-1e-04,100,518.67,642.65,1587.19,1404.67,14.62,21.61,554.25,2388.01,9059.81,1.3,47.34,522.55,2388.01,8144.16,8.3897,0.03,392,2388,100,38.85,23.4286
"10616",54,86,0.002,-1e-04,100,518.67,641.66,1587.7,1396.17,14.62,21.61,554.17,2387.99,9066.2,1.3,47.1,522.44,2388.02,8151.19,8.3781,0.03,392,2388,100,39.16,23.4151
"10617",54,87,-0.0032,-2e-04,100,518.67,641.7,1582.42,1401.18,14.62,21.61,554.52,2387.95,9059.69,1.3,47.12,522.92,2388.07,8147.5,8.4028,0.03,391,2388,100,39.05,23.5472
"10618",54,88,-0.0034,-5e-04,100,518.67,642.16,1592.99,1405.93,14.62,21.61,554.04,2388.03,9062.78,1.3,47.32,522.15,2388.06,8145.52,8.438,0.03,392,2388,100,39.02,23.2446
"10619",54,89,-0.0015,3e-04,100,518.67,641.64,1594.32,1404.31,14.62,21.61,554.19,2388.05,9063.7,1.3,47.24,522.42,2387.98,8144.73,8.378,0.03,391,2388,100,38.75,23.4034
"10620",54,90,0.0011,-2e-04,100,518.67,642.18,1590.28,1401.61,14.62,21.61,553.94,2388,9061.52,1.3,47.11,522.35,2388.06,8146.86,8.4034,0.03,392,2388,100,39.22,23.3348
"10621",54,91,0.0013,3e-04,100,518.67,641.97,1582.99,1395.14,14.62,21.61,554.7,2388.01,9070.77,1.3,47.19,522.2,2388,8148.04,8.4275,0.03,392,2388,100,38.74,23.3724
"10622",54,92,0,-3e-04,100,518.67,641.78,1589.91,1405.57,14.62,21.61,554.66,2388.04,9062.56,1.3,47.19,522.45,2388,8142.98,8.3814,0.03,392,2388,100,39.09,23.4267
"10623",54,93,0.0045,-1e-04,100,518.67,642.26,1586.87,1399.91,14.62,21.61,554.1,2387.98,9060.91,1.3,47.35,522.03,2388,8154.15,8.3879,0.03,392,2388,100,39.11,23.3427
"10624",54,94,0.003,0,100,518.67,642.14,1583.67,1398.29,14.62,21.61,554.35,2388.01,9065.71,1.3,47.22,522.31,2387.99,8147.83,8.398,0.03,391,2388,100,39.05,23.3228
"10625",54,95,-0.0022,-5e-04,100,518.67,642.57,1584.73,1396.98,14.62,21.61,554.53,2388.05,9064.23,1.3,47.16,522.36,2387.99,8142.83,8.3733,0.03,391,2388,100,38.99,23.4781
"10626",54,96,0.0025,4e-04,100,518.67,642.3,1586.66,1406.2,14.62,21.61,554.07,2388.07,9070.5,1.3,47.2,522.07,2387.95,8144.58,8.4193,0.03,392,2388,100,38.99,23.4314
"10627",54,97,-0.0017,-4e-04,100,518.67,642.31,1590.24,1399.02,14.62,21.61,554.21,2388.05,9063.46,1.3,47.25,522.29,2388.02,8147.36,8.3952,0.03,392,2388,100,38.91,23.3373
"10628",54,98,-0.0019,-3e-04,100,518.67,642.55,1587.71,1399.51,14.62,21.61,554.5,2388.03,9070.17,1.3,47.1,522.13,2388.04,8146.95,8.3857,0.03,392,2388,100,38.72,23.3219
"10629",54,99,-0.001,2e-04,100,518.67,642.47,1595.37,1405.55,14.62,21.61,553.74,2388.01,9056.66,1.3,47.24,522.3,2388.05,8143.82,8.4277,0.03,393,2388,100,38.96,23.381
"10630",54,100,4e-04,0,100,518.67,642.54,1579.7,1399.06,14.62,21.61,554.41,2388.05,9067.43,1.3,47.27,522.17,2388.01,8149.04,8.4108,0.03,391,2388,100,38.97,23.3886
"10631",54,101,0.0011,-3e-04,100,518.67,642.37,1583.81,1387.86,14.62,21.61,553.75,2388.02,9069.96,1.3,47.07,522.16,2387.97,8152.34,8.4209,0.03,393,2388,100,38.84,23.4414
"10632",54,102,0.002,-3e-04,100,518.67,642.38,1587.64,1396.12,14.62,21.61,554.8,2388.03,9067.94,1.3,47.23,521.98,2388.04,8149.21,8.4235,0.03,392,2388,100,38.88,23.3304
"10633",54,103,0.0019,-3e-04,100,518.67,641.94,1578.25,1403.2,14.62,21.61,554.08,2387.96,9069.75,1.3,47.4,522.15,2388.04,8151.68,8.3859,0.03,392,2388,100,39.19,23.3539
"10634",54,104,0.0013,-4e-04,100,518.67,641.75,1589.03,1397.57,14.62,21.61,554.23,2388.03,9069.25,1.3,47.39,522.31,2388.06,8145.69,8.3931,0.03,394,2388,100,39.18,23.3736
"10635",54,105,7e-04,0,100,518.67,642.38,1590.66,1398.16,14.62,21.61,554.63,2387.99,9060.17,1.3,47.23,522.14,2388.02,8144.29,8.4179,0.03,392,2388,100,39.07,23.3302
"10636",54,106,-0.0024,4e-04,100,518.67,642.45,1580.18,1393.81,14.62,21.61,554.2,2388.07,9075.17,1.3,47.16,522.34,2388.05,8148.69,8.4206,0.03,393,2388,100,39.03,23.4957
"10637",54,107,-8e-04,0,100,518.67,642.07,1591.93,1402.59,14.62,21.61,554.58,2387.94,9069.3,1.3,47.3,522.18,2388.06,8147.74,8.4174,0.03,391,2388,100,39.04,23.331
"10638",54,108,-0.0015,-1e-04,100,518.67,641.96,1590.26,1407.44,14.62,21.61,553.81,2388.01,9068.16,1.3,47.25,521.75,2388,8148.06,8.4114,0.03,392,2388,100,38.95,23.3635
"10639",54,109,-0.0016,0,100,518.67,642.21,1580.99,1397.49,14.62,21.61,554.58,2388.01,9070.85,1.3,47.16,522.23,2388.04,8141.78,8.4329,0.03,392,2388,100,38.87,23.3467
"10640",54,110,0.0022,4e-04,100,518.67,642.18,1587.56,1395.06,14.62,21.6,554.33,2387.99,9064.72,1.3,47.23,522.23,2387.96,8149.43,8.4171,0.03,393,2388,100,39.01,23.3853
"10641",54,111,-9e-04,-1e-04,100,518.67,642.53,1584.33,1401.67,14.62,21.61,554.11,2388.04,9071.37,1.3,47.27,521.95,2388.08,8144.78,8.406,0.03,392,2388,100,38.93,23.305
"10642",54,112,-0.0036,-3e-04,100,518.67,642.27,1587.04,1407.03,14.62,21.61,554.09,2388.02,9069.43,1.3,47.29,521.81,2388.01,8148.76,8.449,0.03,393,2388,100,38.98,23.4116
